match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
1310170,2022-05-10,T20I,Gibraltar,Malta,0,3,0.0,0.75,1,10,0.07692307692307693,0.4,Marsa Sports Club,Malta,Malta
1310172,2022-05-10,T20I,Gibraltar,Hungary,0,0,0.0,0.0,1,2,0.07692307692307693,0.5,Marsa Sports Club,Malta,Hungary
1310175,2022-05-11,T20I,Hungary,Bulgaria,0,0,0.0,0.0,3,6,0.5,0.2727272727272727,Marsa Sports Club,Malta,Hungary
1310173,2022-05-11,T20I,Romania,Malta,1,0,1.0,0.0,15,12,0.8823529411764706,0.48,Marsa Sports Club,Malta,Malta
1310174,2022-05-11,T20I,Czech Rep.,Gibraltar,0,0,0.0,0.0,8,1,0.4444444444444444,0.06666666666666667,Marsa Sports Club,Malta,Czech Rep.
1310176,2022-05-12,T20I,Malta,Czech Rep.,0,2,0.0,1.0,13,9,0.52,0.47368421052631576,Marsa Sports Club,Malta,Malta
1310177,2022-05-12,T20I,Czech Rep.,Bulgaria,1,0,1.0,0.0,9,6,0.47368421052631576,0.2608695652173913,Marsa Sports Club,Malta,Czech Rep.
1310178,2022-05-12,T20I,Romania,Hungary,1,0,1.0,0.0,15,4,0.8333333333333334,0.5714285714285714,Marsa Sports Club,Malta,Hungary
1310179,2022-05-13,T20I,Gibraltar,Bulgaria,1,1,0.5,0.5,1,6,0.0625,0.25,Marsa Sports Club,Malta,Gibraltar
1310180,2022-05-13,T20I,Romania,Czech Rep.,1,1,0.5,0.5,15,10,0.7894736842105263,0.47619047619047616,Marsa Sports Club,Malta,Romania
1310181,2022-05-13,T20I,Bulgaria,Romania,1,5,0.16666666666666666,0.8333333333333334,6,15,0.25,0.7894736842105263,Marsa Sports Club,Malta,Romania
1310184,2022-05-14,T20I,Bulgaria,Malta,0,4,0.0,0.8,5,14,0.2,0.56,Marsa Sports Club,Malta,Malta
1310183,2022-05-14,T20I,Gibraltar,Romania,0,0,0.0,0.0,2,17,0.11764705882352941,0.8095238095238095,Marsa Sports Club,Malta,Romania
1310182,2022-05-14,T20I,Hungary,Czech Rep.,1,0,1.0,0.0,5,10,0.625,0.45454545454545453,Marsa Sports Club,Malta,Czech Rep.
1310185,2022-05-15,T20I,Gibraltar,Bulgaria,2,1,0.6666666666666666,0.3333333333333333,2,5,0.1111111111111111,0.2,Marsa Sports Club,Malta,Bulgaria
1310186,2022-05-15,T20I,Czech Rep.,Hungary,1,1,0.5,0.5,11,5,0.4782608695652174,0.5555555555555556,Marsa Sports Club,Malta,Czech Rep.
1310187,2022-05-15,T20I,Romania,Malta,1,1,0.5,0.5,18,14,0.8181818181818182,0.56,Marsa Sports Club,Malta,Romania
1310938,2022-05-17,T20I,Zimbabwe,Namibia,0,0,0.0,0.0,8,16,0.32,0.64,Queens Sports Club,Zimbabwe,Zimbabwe
1310939,2022-05-19,T20I,Zimbabwe,Namibia,1,0,1.0,0.0,9,16,0.36,0.64,Queens Sports Club,Zimbabwe,Namibia
1310188,2022-05-20,T20I,Jersey,Guernsey,3,0,0.75,0.0,15,5,0.6521739130434783,0.35714285714285715,College Field,Guernsey,Jersey
1310189,2022-05-21,T20I,Jersey,Guernsey,4,0,0.8,0.0,16,5,0.6666666666666666,0.3333333333333333,King George V Sports Ground,Guernsey,Jersey
1310940,2022-05-21,T20I,Namibia,Zimbabwe,1,1,0.5,0.5,16,8,0.64,0.32,Queens Sports Club,Zimbabwe,Zimbabwe
1310190,2022-05-21,T20I,Jersey,Guernsey,4,0,0.8,0.0,16,5,0.6666666666666666,0.3333333333333333,King George V Sports Ground,Guernsey,Jersey
1310941,2022-05-22,T20I,Zimbabwe,Namibia,2,1,0.6666666666666666,0.3333333333333333,8,15,0.32,0.6,Queens Sports Club,Zimbabwe,Namibia
1310942,2022-05-24,T20I,Namibia,Zimbabwe,2,2,0.5,0.5,15,8,0.6,0.32,Queens Sports Club,Zimbabwe,Namibia
1317140,2022-06-04,T20I,Austria,Hungary,0,0,0.0,0.0,8,5,0.6666666666666666,0.5,Seebarn Cricket Centre,Austria,Austria
1317141,2022-06-04,T20I,Hungary,Austria,0,0,0.0,0.0,5,8,0.5,0.6666666666666666,Seebarn Cricket Centre,Austria,
1317142,2022-06-05,T20I,Austria,Hungary,1,0,0.5,0.0,9,5,0.6428571428571429,0.4166666666666667,Seebarn Cricket Centre,Austria,Hungary
1307293,2022-06-07,T20I,Sri Lanka,Australia,1,8,0.1,0.8,8,13,0.32,0.52,R Premadasa Stadium,Sri Lanka,Australia
1307294,2022-06-08,T20I,Sri Lanka,Australia,1,8,0.1,0.8,8,13,0.32,0.52,R Premadasa Stadium,Sri Lanka,Australia
1318358,2022-06-09,T20I,Sweden,Germany,0,0,0.0,0.0,3,13,0.42857142857142855,0.52,Bayer Uerdingen Cricket Ground,Germany,Germany
1278687,2022-06-09,T20I,India,South Africa,5,5,0.5,0.5,18,15,0.72,0.6,Arun Jaitley Stadium,India,South Africa
1318357,2022-06-09,T20I,Germany,Austria,0,0,0.0,0.0,13,9,0.52,0.6,Bayer Uerdingen Cricket Ground,Germany,Germany
1318359,2022-06-10,T20I,Austria,Germany,0,1,0.0,1.0,9,14,0.5625,0.56,Bayer Uerdingen Cricket Ground,Germany,Austria
1318360,2022-06-10,T20I,Austria,Sweden,0,0,0.0,0.0,9,3,0.5625,0.375,Bayer Uerdingen Cricket Ground,Germany,Austria
1307295,2022-06-11,T20I,Australia,Sri Lanka,8,1,0.8,0.1,14,8,0.56,0.32,Pallekele International Cricket Stadium,Sri Lanka,Sri Lanka
1318353,2022-06-11,T20I,Switzerland,Luxembourg,0,0,0.0,0.0,3,7,0.75,0.4375,Pierre Werner Cricket Ground,Luxembourg,Switzerland
1318362,2022-06-11,T20I,Germany,Sweden,1,0,1.0,0.0,13,3,0.52,0.3333333333333333,Bayer Uerdingen Cricket Ground,Germany,Germany
1318354,2022-06-11,T20I,Belgium,Malta,3,2,0.6,0.4,9,13,0.6,0.52,Meersen,Belgium,Belgium
1318352,2022-06-11,T20I,Luxembourg,Switzerland,0,0,0.0,0.0,7,3,0.4375,0.75,Pierre Werner Cricket Ground,Luxembourg,Luxembourg
1318361,2022-06-11,T20I,Austria,Sweden,1,0,1.0,0.0,11,3,0.6111111111111112,0.3333333333333333,Bayer Uerdingen Cricket Ground,Germany,Austria
1310946,2022-06-11,T20I,Zimbabwe,Afghanistan,1,9,0.1,0.9,8,17,0.32,0.68,Harare Sports Club,Zimbabwe,Afghanistan
1318355,2022-06-11,T20I,Belgium,Malta,3,2,0.6,0.4,9,13,0.6,0.52,Meersen,Belgium,Belgium
