match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
64151,1974-03-31,ODI,Australia,New Zealand,1,0,1.0,0.0,3,1,0.6,0.25,Lancaster Park,New Zealand,Australia
64951,1974-07-13,ODI,India,England,0,0,0.0,0.0,0,4,0.0,0.5,Headingley,England,England
64952,1974-07-15,ODI,India,England,0,1,0.0,1.0,0,5,0.0,0.5555555555555556,Kennington Oval,England,England
64953,1974-08-31,ODI,England,Pakistan,0,0,0.0,0.0,6,0,0.6,0.0,Trent Bridge,England,Pakistan
64954,1974-09-03,ODI,England,Pakistan,0,1,0.0,1.0,6,1,0.5454545454545454,0.5,Edgbaston,England,Pakistan
64152,1975-01-01,ODI,Australia,England,2,2,0.5,0.5,4,6,0.6666666666666666,0.5,Melbourne Cricket Ground,Australia,England
64153,1975-03-08,ODI,England,New Zealand,1,0,0.5,0.0,7,1,0.5384615384615384,0.2,Carisbrook,New Zealand,
64154,1975-03-09,ODI,New Zealand,England,0,1,0.0,0.3333333333333333,1,7,0.16666666666666666,0.5,Basin Reserve,New Zealand,
65035,1975-06-07,ODI,England,India,2,0,1.0,0.0,7,0,0.4666666666666667,0.0,Lord's,England,England
65038,1975-06-07,ODI,Sri Lanka,West Indies,0,0,0.0,0.0,0,1,0.0,0.5,Old Trafford,England,West Indies
65037,1975-06-07,ODI,Australia,Pakistan,0,0,0.0,0.0,4,2,0.5714285714285714,0.6666666666666666,Headingley,England,Australia
65036,1975-06-07,ODI,New Zealand,East Africa,0,0,0.0,0.0,1,0,0.14285714285714285,0.0,Edgbaston,England,New Zealand
65042,1975-06-11,ODI,Pakistan,West Indies,0,0,0.0,0.0,2,2,0.5,0.6666666666666666,Edgbaston,England,West Indies
65041,1975-06-11,ODI,Australia,Sri Lanka,0,0,0.0,0.0,5,0,0.625,0.0,Kennington Oval,England,Australia
65040,1975-06-11,ODI,East Africa,India,0,0,0.0,0.0,0,0,0.0,0.0,Headingley,England,India
65039,1975-06-11,ODI,England,New Zealand,1,0,0.25,0.0,8,2,0.5,0.25,Trent Bridge,England,England
65045,1975-06-14,ODI,Australia,West Indies,0,0,0.0,0.0,6,3,0.6666666666666666,0.75,Kennington Oval,England,West Indies
65044,1975-06-14,ODI,India,New Zealand,0,0,0.0,0.0,1,2,0.25,0.2222222222222222,Old Trafford,England,New Zealand
65046,1975-06-14,ODI,Pakistan,Sri Lanka,0,0,0.0,0.0,2,0,0.4,0.0,Trent Bridge,England,Pakistan
65043,1975-06-14,ODI,England,East Africa,0,0,0.0,0.0,9,0,0.5294117647058824,0.0,Edgbaston,England,England
65047,1975-06-18,ODI,England,Australia,3,2,0.6,0.4,10,6,0.5555555555555556,0.6,Headingley,England,Australia
65048,1975-06-18,ODI,New Zealand,West Indies,0,0,0.0,0.0,3,4,0.3,0.8,Kennington Oval,England,West Indies
65049,1975-06-21,ODI,West Indies,Australia,1,0,1.0,0.0,5,7,0.8333333333333334,0.6363636363636364,Lord's,England,West Indies
64155,1975-12-20,ODI,West Indies,Australia,2,0,1.0,0.0,6,7,0.8571428571428571,0.5833333333333334,Adelaide Oval,Australia,Australia
64156,1976-02-21,ODI,India,New Zealand,0,1,0.0,1.0,1,3,0.2,0.2727272727272727,Lancaster Park,New Zealand,New Zealand
64157,1976-02-22,ODI,New Zealand,India,2,0,1.0,0.0,4,1,0.3333333333333333,0.16666666666666666,Eden Park,New Zealand,New Zealand
64955,1976-08-26,ODI,England,West Indies,1,1,0.5,0.5,10,6,0.5263157894736842,0.75,North Marine Road Ground,England,West Indies
64956,1976-08-28,ODI,West Indies,England,2,1,0.6666666666666666,0.3333333333333333,7,10,0.7777777777777778,0.5,Lord's,England,West Indies
64957,1976-08-30,ODI,West Indies,England,3,1,0.75,0.25,8,10,0.8,0.47619047619047616,Edgbaston,England,West Indies
64158,1976-10-16,ODI,New Zealand,Pakistan,1,0,1.0,0.0,5,3,0.38461538461538464,0.5,Jinnah Stadium,Pakistan,New Zealand
64159,1977-03-16,ODI,Pakistan,West Indies,0,1,0.0,1.0,3,9,0.42857142857142855,0.8181818181818182,Albion Sports Complex,West Indies,West Indies
64958,1977-06-02,ODI,Australia,England,3,3,0.5,0.5,8,10,0.6153846153846154,0.45454545454545453,Old Trafford,England,England
64959,1977-06-04,ODI,England,Australia,4,3,0.5714285714285714,0.42857142857142855,11,8,0.4782608695652174,0.5714285714285714,Edgbaston,England,England
64960,1977-06-06,ODI,England,Australia,5,3,0.625,0.375,12,8,0.5,0.5333333333333333,Kennington Oval,England,Australia
64160,1977-12-23,ODI,Pakistan,England,2,0,1.0,0.0,3,12,0.375,0.48,Zafar Ali Stadium,Pakistan,England
64161,1977-12-30,ODI,Pakistan,England,2,1,0.6666666666666666,0.3333333333333333,3,13,0.3333333333333333,0.52,Jinnah Stadium,Pakistan,England
64162,1978-01-13,ODI,Pakistan,England,2,2,0.5,0.5,3,13,0.3,0.52,Gaddafi Stadium,Pakistan,Pakistan
64163,1978-02-22,ODI,West Indies,Australia,2,1,0.6666666666666666,0.3333333333333333,10,9,0.8333333333333334,0.5625,Antigua Recreation Ground,West Indies,West Indies
64164,1978-04-12,ODI,West Indies,Australia,3,1,0.75,0.25,11,9,0.8461538461538461,0.5294117647058824,Mindoo Phillip Park,West Indies,Australia
64961,1978-05-24,ODI,England,Pakistan,2,3,0.4,0.6,13,4,0.52,0.36363636363636365,Old Trafford,England,England
64962,1978-05-26,ODI,England,Pakistan,3,3,0.5,0.5,13,4,0.52,0.3333333333333333,Kennington Oval,England,England
64963,1978-07-15,ODI,England,New Zealand,2,0,0.4,0.0,13,6,0.52,0.42857142857142855,North Marine Road Ground,England,England
64964,1978-07-17,ODI,England,New Zealand,3,0,0.5,0.0,14,6,0.56,0.4,Old Trafford,England,England
64165,1978-10-01,ODI,India,Pakistan,0,0,0.0,0.0,1,4,0.14285714285714285,0.3076923076923077,Ayub National Stadium,Pakistan,India
64166,1978-10-13,ODI,India,Pakistan,1,0,1.0,0.0,2,4,0.25,0.2857142857142857,Jinnah Stadium,Pakistan,Pakistan
64167,1978-11-03,ODI,Pakistan,India,1,1,0.5,0.5,5,2,0.3333333333333333,0.2222222222222222,Zafar Ali Stadium,Pakistan,Pakistan
64168,1979-01-13,ODI,Australia,England,4,5,0.4444444444444444,0.5555555555555556,10,14,0.5555555555555556,0.56,Sydney Cricket Ground,Australia,
64169,1979-01-24,ODI,Australia,England,4,5,0.4,0.5,10,14,0.5263157894736842,0.56,Melbourne Cricket Ground,Australia,England
64170,1979-02-04,ODI,England,Australia,6,3,0.6,0.3,14,10,0.56,0.5,Melbourne Cricket Ground,Australia,Australia
64171,1979-02-07,ODI,England,Australia,5,4,0.5,0.4,13,11,0.52,0.5238095238095238,Melbourne Cricket Ground,Australia,Australia
65052,1979-06-09,ODI,Australia,England,4,5,0.4,0.5,12,13,0.5454545454545454,0.52,Lord's,England,England
65053,1979-06-09,ODI,Canada,Pakistan,0,0,0.0,0.0,0,6,0.0,0.375,Headingley,England,Pakistan
65051,1979-06-09,ODI,Sri Lanka,New Zealand,0,0,0.0,0.0,0,6,0.0,0.375,Trent Bridge,England,New Zealand
65050,1979-06-09,ODI,India,West Indies,0,0,0.0,0.0,2,11,0.2,0.7857142857142857,Edgbaston,England,West Indies
65056,1979-06-13,ODI,Canada,England,0,0,0.0,0.0,0,14,0.0,0.56,Old Trafford,England,England
65055,1979-06-13,ODI,Pakistan,Australia,0,1,0.0,1.0,7,12,0.4117647058823529,0.5217391304347826,Trent Bridge,England,Pakistan
65054,1979-06-13,ODI,India,New Zealand,0,3,0.0,1.0,2,7,0.18181818181818182,0.4117647058823529,Headingley,England,New Zealand
65060,1979-06-16,ODI,England,Pakistan,4,3,0.5714285714285714,0.42857142857142855,14,8,0.56,0.4444444444444444,Headingley,England,England
65059,1979-06-16,ODI,Canada,Australia,0,0,0.0,0.0,0,12,0.0,0.5,Edgbaston,England,Australia
65057,1979-06-16,ODI,Sri Lanka,India,0,0,0.0,0.0,0,2,0.0,0.16666666666666666,Old Trafford,England,Sri Lanka
65058,1979-06-16,ODI,West Indies,New Zealand,1,0,1.0,0.0,12,8,0.8,0.4444444444444444,Trent Bridge,England,West Indies
65062,1979-06-20,ODI,West Indies,Pakistan,2,0,1.0,0.0,13,8,0.8125,0.42105263157894735,Kennington Oval,England,West Indies
65061,1979-06-20,ODI,England,New Zealand,4,0,0.5714285714285714,0.0,15,8,0.6,0.42105263157894735,Old Trafford,England,England
65063,1979-06-23,ODI,West Indies,England,4,1,0.8,0.2,14,16,0.8235294117647058,0.64,Lord's,England,West Indies
65287,1979-11-27,ODI,West Indies,Australia,3,2,0.6,0.4,15,13,0.8333333333333334,0.52,Sydney Cricket Ground,Australia,Australia
65288,1979-11-28,ODI,England,West Indies,1,5,0.16666666666666666,0.8333333333333334,15,15,0.6,0.7894736842105263,Sydney Cricket Ground,Australia,England
65289,1979-12-08,ODI,Australia,England,4,5,0.4,0.5,13,15,0.52,0.6,Melbourne Cricket Ground,Australia,England
65290,1979-12-09,ODI,West Indies,Australia,3,3,0.5,0.5,15,13,0.75,0.52,Melbourne Cricket Ground,Australia,West Indies
65291,1979-12-11,ODI,England,Australia,5,4,0.5,0.4,15,12,0.6,0.48,Sydney Cricket Ground,Australia,England
65292,1979-12-21,ODI,Australia,West Indies,3,4,0.42857142857142855,0.5714285714285714,12,16,0.48,0.7619047619047619,Sydney Cricket Ground,Australia,Australia
65293,1979-12-23,ODI,England,West Indies,2,5,0.2857142857142857,0.7142857142857143,16,16,0.64,0.7272727272727273,Brisbane Cricket Ground,Australia,West Indies
65294,1979-12-26,ODI,Australia,England,3,6,0.3,0.6,12,16,0.48,0.64,Sydney Cricket Ground,Australia,England
65295,1980-01-14,ODI,Australia,England,3,6,0.3,0.6,11,17,0.44,0.68,Sydney Cricket Ground,Australia,England
65296,1980-01-16,ODI,West Indies,England,6,2,0.75,0.25,17,18,0.7391304347826086,0.72,Adelaide Oval,Australia,West Indies
65297,1980-01-18,ODI,Australia,West Indies,4,4,0.5,0.5,11,18,0.44,0.75,Sydney Cricket Ground,Australia,Australia
65298,1980-01-20,ODI,West Indies,England,7,2,0.7777777777777778,0.2222222222222222,18,17,0.72,0.68,Melbourne Cricket Ground,Australia,West Indies
65299,1980-01-22,ODI,England,West Indies,2,8,0.2,0.8,16,19,0.64,0.76,Sydney Cricket Ground,Australia,West Indies
64172,1980-02-06,ODI,West Indies,New Zealand,2,0,1.0,0.0,19,8,0.76,0.4,Lancaster Park,New Zealand,New Zealand
64965,1980-05-28,ODI,West Indies,England,9,1,0.9,0.1,18,16,0.72,0.64,Headingley,England,West Indies
64966,1980-05-30,ODI,West Indies,England,9,1,0.9,0.1,18,15,0.72,0.6,Lord's,England,England
64967,1980-08-20,ODI,England,Australia,6,3,0.6,0.3,15,11,0.6,0.44,Kennington Oval,England,England
64968,1980-08-22,ODI,England,Australia,7,2,0.7,0.2,16,10,0.64,0.4,Edgbaston,England,England
64173,1980-11-21,ODI,Pakistan,West Indies,0,3,0.0,1.0,8,17,0.4,0.68,National Stadium,Pakistan,West Indies
65300,1980-11-23,ODI,Australia,New Zealand,2,0,1.0,0.0,10,9,0.4,0.42857142857142855,Adelaide Oval,Australia,New Zealand
65301,1980-11-25,ODI,Australia,New Zealand,2,1,0.6666666666666666,0.3333333333333333,9,10,0.36,0.45454545454545453,Sydney Cricket Ground,Australia,Australia
64174,1980-12-05,ODI,Pakistan,West Indies,0,4,0.0,1.0,8,17,0.38095238095238093,0.68,Jinnah Stadium,Pakistan,West Indies
65302,1980-12-06,ODI,India,Australia,0,0,0.0,0.0,2,10,0.15384615384615385,0.4,Melbourne Cricket Ground,Australia,India
65303,1980-12-07,ODI,New Zealand,Australia,1,3,0.25,0.75,10,9,0.43478260869565216,0.36,Melbourne Cricket Ground,Australia,Australia
65304,1980-12-09,ODI,India,New Zealand,0,4,0.0,1.0,3,10,0.21428571428571427,0.4166666666666667,Western Australia Cricket Association Ground,Australia,India
65305,1980-12-18,ODI,India,Australia,1,0,1.0,0.0,4,10,0.26666666666666666,0.4,Sydney Cricket Ground,Australia,Australia
64175,1980-12-19,ODI,West Indies,Pakistan,5,0,1.0,0.0,17,8,0.68,0.36363636363636365,Gaddafi Stadium,Pakistan,West Indies
65306,1980-12-21,ODI,India,New Zealand,1,4,0.2,0.8,4,10,0.25,0.4,Brisbane Cricket Ground,Australia,New Zealand
65307,1980-12-23,ODI,India,New Zealand,1,5,0.16666666666666666,0.8333333333333334,4,10,0.23529411764705882,0.4,Adelaide Oval,Australia,India
65308,1981-01-08,ODI,India,Australia,1,1,0.5,0.5,5,11,0.2777777777777778,0.44,Sydney Cricket Ground,Australia,Australia
65309,1981-01-10,ODI,India,New Zealand,2,5,0.2857142857142857,0.7142857142857143,5,10,0.2631578947368421,0.4,Melbourne Cricket Ground,Australia,New Zealand
65310,1981-01-11,ODI,India,Australia,1,2,0.3333333333333333,0.6666666666666666,5,11,0.25,0.44,Melbourne Cricket Ground,Australia,Australia
65311,1981-01-13,ODI,New Zealand,Australia,1,4,0.2,0.8,11,12,0.44,0.48,Sydney Cricket Ground,Australia,New Zealand
65312,1981-01-15,ODI,Australia,India,3,1,0.75,0.25,11,5,0.44,0.23809523809523808,Sydney Cricket Ground,Australia,Australia
65313,1981-01-18,ODI,New Zealand,India,6,2,0.75,0.25,12,5,0.48,0.22727272727272727,Brisbane Cricket Ground,Australia,New Zealand
65314,1981-01-21,ODI,Australia,New Zealand,4,2,0.6666666666666666,0.3333333333333333,12,13,0.48,0.52,Sydney Cricket Ground,Australia,
65315,1981-01-29,ODI,New Zealand,Australia,2,4,0.2857142857142857,0.5714285714285714,13,12,0.52,0.48,Sydney Cricket Ground,Australia,New Zealand
65316,1981-01-31,ODI,New Zealand,Australia,3,4,0.375,0.5,14,11,0.56,0.44,Melbourne Cricket Ground,Australia,Australia
65317,1981-02-01,ODI,Australia,New Zealand,5,3,0.5555555555555556,0.3333333333333333,11,13,0.44,0.52,Melbourne Cricket Ground,Australia,Australia
65318,1981-02-03,ODI,New Zealand,Australia,3,6,0.3,0.6,13,12,0.52,0.48,Sydney Cricket Ground,Australia,Australia
64176,1981-02-04,ODI,West Indies,England,8,2,0.8,0.2,18,16,0.72,0.64,Arnos Vale Ground,West Indies,West Indies
64177,1981-02-14,ODI,New Zealand,India,7,2,0.7777777777777778,0.2222222222222222,12,5,0.48,0.21739130434782608,Eden Park,New Zealand,New Zealand
64178,1981-02-15,ODI,New Zealand,India,8,2,0.8,0.2,13,5,0.52,0.20833333333333334,Trust Bank Park,New Zealand,New Zealand
64179,1981-02-26,ODI,England,West Indies,2,8,0.2,0.8,15,18,0.6,0.72,Albion Sports Complex,West Indies,West Indies
64969,1981-06-04,ODI,Australia,England,2,8,0.2,0.8,13,14,0.52,0.56,Lord's,England,England
64970,1981-06-06,ODI,Australia,England,2,8,0.2,0.8,12,14,0.48,0.56,Edgbaston,England,Australia
64971,1981-06-08,ODI,Australia,England,2,8,0.2,0.8,12,14,0.48,0.56,Headingley,England,Australia
65319,1981-11-21,ODI,West Indies,Pakistan,6,0,1.0,0.0,18,8,0.72,0.34782608695652173,Melbourne Cricket Ground,Australia,West Indies
65320,1981-11-22,ODI,Australia,Pakistan,1,1,0.5,0.5,13,8,0.52,0.3333333333333333,Melbourne Cricket Ground,Australia,Pakistan
65321,1981-11-24,ODI,West Indies,Australia,4,5,0.4444444444444444,0.5555555555555556,18,13,0.72,0.52,Sydney Cricket Ground,Australia,Australia
64180,1981-11-25,ODI,India,England,0,3,0.0,1.0,5,13,0.2,0.52,Sardar Vallabhbhai Patel Stadium,India,England
65322,1981-12-05,ODI,Pakistan,West Indies,0,7,0.0,1.0,9,17,0.36,0.68,Adelaide Oval,Australia,Pakistan
65323,1981-12-06,ODI,Australia,Pakistan,1,2,0.3333333333333333,0.6666666666666666,14,10,0.56,0.4,Adelaide Oval,Australia,Australia
65324,1981-12-17,ODI,Australia,Pakistan,2,2,0.5,0.5,14,9,0.56,0.36,Sydney Cricket Ground,Australia,Pakistan
65325,1981-12-19,ODI,Pakistan,West Indies,1,7,0.125,0.875,9,16,0.36,0.64,Western Australia Cricket Association Ground,Australia,West Indies
65326,1981-12-20,ODI,Australia,West Indies,6,4,0.6,0.4,14,17,0.56,0.68,Western Australia Cricket Association Ground,Australia,West Indies
64181,1981-12-20,ODI,England,India,4,0,1.0,0.0,14,5,0.56,0.2,Burlton Park,India,India
65327,1982-01-09,ODI,Pakistan,Australia,3,2,0.6,0.4,9,14,0.36,0.56,Melbourne Cricket Ground,Australia,Pakistan
65328,1982-01-10,ODI,Australia,West Indies,6,4,0.6,0.4,13,17,0.52,0.68,Melbourne Cricket Ground,Australia,West Indies
65329,1982-01-12,ODI,Pakistan,West Indies,1,8,0.1111111111111111,0.8888888888888888,10,17,0.4,0.68,Sydney Cricket Ground,Australia,West Indies
65330,1982-01-14,ODI,Australia,Pakistan,2,4,0.3333333333333333,0.6666666666666666,13,9,0.52,0.36,Sydney Cricket Ground,Australia,Australia
65331,1982-01-16,ODI,Pakistan,West Indies,1,9,0.1,0.9,9,17,0.36,0.68,Brisbane Cricket Ground,Australia,West Indies
65332,1982-01-17,ODI,Australia,West Indies,6,4,0.6,0.4,14,17,0.56,0.68,Brisbane Cricket Ground,Australia,West Indies
65333,1982-01-19,ODI,West Indies,Australia,5,5,0.5,0.5,18,14,0.72,0.56,Sydney Cricket Ground,Australia,Australia
65334,1982-01-23,ODI,West Indies,Australia,4,6,0.4,0.6,18,14,0.72,0.56,Melbourne Cricket Ground,Australia,West Indies
65335,1982-01-24,ODI,West Indies,Australia,5,5,0.5,0.5,18,14,0.72,0.56,Melbourne Cricket Ground,Australia,West Indies
65336,1982-01-26,ODI,Australia,West Indies,4,6,0.4,0.6,13,19,0.52,0.76,Sydney Cricket Ground,Australia,Australia
64182,1982-01-27,ODI,England,India,4,1,0.8,0.2,14,6,0.56,0.24,Barabati Stadium,India,India
65337,1982-01-27,ODI,West Indies,Australia,5,5,0.5,0.5,18,13,0.72,0.52,Sydney Cricket Ground,Australia,West Indies
64183,1982-02-13,ODI,New Zealand,Australia,3,6,0.3,0.6,13,12,0.52,0.48,Eden Park,New Zealand,New Zealand
64184,1982-02-13,ODI,England,Sri Lanka,0,0,0.0,0.0,13,1,0.52,0.2,Sinhalese Sports Club Ground,Sri Lanka,England
64185,1982-02-14,ODI,Sri Lanka,England,0,1,0.0,1.0,1,13,0.16666666666666666,0.52,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka
64186,1982-02-17,ODI,New Zealand,Australia,4,5,0.4,0.5,13,11,0.52,0.44,Carisbrook,New Zealand,Australia
64187,1982-02-20,ODI,New Zealand,Australia,3,6,0.3,0.6,12,12,0.48,0.48,Basin Reserve,New Zealand,Australia
64188,1982-03-12,ODI,Sri Lanka,Pakistan,0,1,0.0,1.0,2,9,0.2857142857142857,0.36,National Stadium,Pakistan,Pakistan
64189,1982-03-29,ODI,Pakistan,Sri Lanka,2,0,1.0,0.0,10,2,0.4,0.25,Gaddafi Stadium,Pakistan,Sri Lanka
64190,1982-03-31,ODI,Sri Lanka,Pakistan,1,2,0.3333333333333333,0.6666666666666666,3,10,0.3333333333333333,0.4,National Stadium,Pakistan,Pakistan
64972,1982-06-02,ODI,India,England,2,4,0.3333333333333333,0.6666666666666666,7,12,0.28,0.48,Headingley,England,England
64973,1982-06-04,ODI,England,India,5,2,0.7142857142857143,0.2857142857142857,12,6,0.48,0.24,Kennington Oval,England,England
64974,1982-07-17,ODI,Pakistan,England,3,5,0.375,0.625,10,13,0.4,0.52,Trent Bridge,England,England
64975,1982-07-19,ODI,England,Pakistan,6,3,0.6666666666666666,0.3333333333333333,13,10,0.52,0.4,Old Trafford,England,England
64191,1982-09-12,ODI,India,Sri Lanka,0,1,0.0,1.0,6,3,0.24,0.3,Gandhi Sports Complex Ground,India,India
64192,1982-09-15,ODI,Sri Lanka,India,1,1,0.5,0.5,3,7,0.2727272727272727,0.28,Feroz Shah Kotla,India,India
64193,1982-09-20,ODI,Pakistan,Australia,4,3,0.5714285714285714,0.42857142857142855,10,12,0.4,0.48,Niaz Stadium,Pakistan,Pakistan
64194,1982-09-26,ODI,Sri Lanka,India,1,2,0.3333333333333333,0.6666666666666666,3,8,0.25,0.32,Karnataka State Cricket Association Stadium,India,India
64195,1982-10-08,ODI,Pakistan,Australia,5,3,0.625,0.375,11,12,0.44,0.48,Gaddafi Stadium,Pakistan,Pakistan
64196,1982-10-22,ODI,Pakistan,Australia,6,3,0.6666666666666666,0.3333333333333333,11,12,0.44,0.48,National Stadium,Pakistan,
64197,1982-12-03,ODI,Pakistan,India,2,1,0.6666666666666666,0.3333333333333333,10,8,0.4,0.32,Municipal Stadium,Pakistan,Pakistan
64198,1982-12-17,ODI,Pakistan,India,3,1,0.75,0.25,10,8,0.4,0.32,Ibn-e-Qasim Bagh Stadium,Pakistan,Pakistan
64199,1982-12-31,ODI,Pakistan,India,4,1,0.8,0.2,10,8,0.4,0.32,Gaddafi Stadium,Pakistan,India
65338,1983-01-09,ODI,New Zealand,Australia,3,6,0.3,0.6,12,11,0.48,0.44,Melbourne Cricket Ground,Australia,Australia
65339,1983-01-11,ODI,Australia,England,2,8,0.2,0.8,11,13,0.44,0.52,Sydney Cricket Ground,Australia,Australia
65340,1983-01-13,ODI,New Zealand,England,0,5,0.0,0.625,12,12,0.48,0.48,Melbourne Cricket Ground,Australia,New Zealand
65341,1983-01-15,ODI,England,New Zealand,5,1,0.5555555555555556,0.1111111111111111,12,12,0.48,0.48,Brisbane Cricket Ground,Australia,England
65342,1983-01-16,ODI,England,Australia,7,3,0.7,0.3,12,11,0.48,0.44,Brisbane Cricket Ground,Australia,Australia
65343,1983-01-18,ODI,New Zealand,Australia,3,6,0.3,0.6,11,12,0.44,0.48,Sydney Cricket Ground,Australia,New Zealand
65344,1983-01-20,ODI,New Zealand,England,1,6,0.1,0.6,12,11,0.48,0.44,Sydney Cricket Ground,Australia,England
64200,1983-01-21,ODI,India,Pakistan,2,4,0.3333333333333333,0.6666666666666666,9,10,0.36,0.4,National Stadium,Pakistan,Pakistan
65345,1983-01-22,ODI,New Zealand,Australia,3,6,0.3,0.6,12,11,0.48,0.44,Melbourne Cricket Ground,Australia,New Zealand
65346,1983-01-23,ODI,England,Australia,6,4,0.6,0.4,12,10,0.48,0.4,Melbourne Cricket Ground,Australia,Australia
65347,1983-01-26,ODI,England,Australia,5,5,0.5,0.5,12,11,0.48,0.44,Sydney Cricket Ground,Australia,England
65348,1983-01-29,ODI,England,New Zealand,6,1,0.6,0.1,13,12,0.52,0.48,Adelaide Oval,Australia,New Zealand
65349,1983-01-30,ODI,England,Australia,5,5,0.5,0.5,13,10,0.52,0.4,Adelaide Oval,Australia,England
65350,1983-01-31,ODI,New Zealand,Australia,4,6,0.4,0.6,12,9,0.48,0.36,Adelaide Oval,Australia,New Zealand
65351,1983-02-05,ODI,England,New Zealand,6,2,0.6,0.2,13,13,0.52,0.52,Western Australia Cricket Association Ground,Australia,New Zealand
65352,1983-02-06,ODI,Australia,New Zealand,6,4,0.6,0.4,9,14,0.36,0.56,Western Australia Cricket Association Ground,Australia,Australia
65353,1983-02-09,ODI,New Zealand,Australia,4,6,0.4,0.6,14,10,0.56,0.4,Sydney Cricket Ground,Australia,Australia
65354,1983-02-13,ODI,Australia,New Zealand,6,4,0.6,0.4,11,13,0.44,0.52,Melbourne Cricket Ground,Australia,Australia
64201,1983-02-19,ODI,England,New Zealand,6,3,0.6,0.3,12,13,0.48,0.52,Eden Park,New Zealand,New Zealand
64202,1983-02-23,ODI,New Zealand,England,4,6,0.4,0.6,13,11,0.52,0.44,Basin Reserve,New Zealand,New Zealand
64203,1983-02-26,ODI,New Zealand,England,5,5,0.5,0.5,13,11,0.52,0.44,Lancaster Park,New Zealand,New Zealand
64204,1983-03-02,ODI,New Zealand,Sri Lanka,1,0,1.0,0.0,13,3,0.52,0.23076923076923078,Carisbrook,New Zealand,New Zealand
64205,1983-03-09,ODI,West Indies,India,1,0,1.0,0.0,18,9,0.72,0.36,Queen's Park Oval,West Indies,West Indies
64206,1983-03-17,ODI,New Zealand,Australia,4,6,0.4,0.6,14,12,0.56,0.48,Sydney Cricket Ground,Australia,New Zealand
64207,1983-03-19,ODI,Sri Lanka,New Zealand,0,2,0.0,1.0,3,14,0.21428571428571427,0.56,McLean Park,New Zealand,New Zealand
64208,1983-03-20,ODI,New Zealand,Sri Lanka,3,0,1.0,0.0,15,3,0.6,0.2,Eden Park,New Zealand,New Zealand
64209,1983-03-29,ODI,India,West Indies,0,2,0.0,1.0,9,19,0.36,0.76,Albion Sports Complex,West Indies,India
64210,1983-04-07,ODI,India,West Indies,1,2,0.3333333333333333,0.6666666666666666,9,18,0.36,0.72,Queen's Park (Old),West Indies,West Indies
64211,1983-04-13,ODI,Australia,Sri Lanka,1,0,1.0,0.0,11,3,0.44,0.1875,P Saravanamuttu Stadium,Sri Lanka,Sri Lanka
64212,1983-04-16,ODI,Australia,Sri Lanka,1,1,0.5,0.5,11,4,0.44,0.23529411764705882,P Saravanamuttu Stadium,Sri Lanka,Sri Lanka
64213,1983-04-29,ODI,Australia,Sri Lanka,1,2,0.3333333333333333,0.6666666666666666,10,5,0.4,0.2777777777777778,Sinhalese Sports Club Ground,Sri Lanka,
64214,1983-04-30,ODI,Australia,Sri Lanka,1,2,0.25,0.5,10,5,0.4,0.2631578947368421,Sinhalese Sports Club Ground,Sri Lanka,
65067,1983-06-09,ODI,India,West Indies,1,3,0.25,0.75,8,18,0.32,0.72,Old Trafford,England,India
65066,1983-06-09,ODI,Zimbabwe,Australia,0,0,0.0,0.0,0,10,0.0,0.4,Trent Bridge,England,Zimbabwe
65065,1983-06-09,ODI,Pakistan,Sri Lanka,3,1,0.75,0.25,11,5,0.44,0.25,St Helen's,England,Pakistan
65064,1983-06-09,ODI,England,New Zealand,4,6,0.4,0.6,11,16,0.44,0.64,Kennington Oval,England,England
65069,1983-06-11,ODI,New Zealand,Pakistan,2,0,1.0,0.0,16,12,0.64,0.48,Edgbaston,England,New Zealand
65068,1983-06-11,ODI,England,Sri Lanka,1,1,0.5,0.5,11,5,0.44,0.23809523809523808,County Ground,England,England
65070,1983-06-11,ODI,West Indies,Australia,6,4,0.6,0.4,18,9,0.72,0.36,Headingley,England,West Indies
65071,1983-06-11,ODI,Zimbabwe,India,0,0,0.0,0.0,1,9,1.0,0.36,Grace Road,England,India
65073,1983-06-13,ODI,Sri Lanka,New Zealand,0,4,0.0,1.0,5,16,0.22727272727272727,0.64,Phoenix County Ground,England,New Zealand
65074,1983-06-13,ODI,Australia,India,4,1,0.8,0.2,9,10,0.36,0.4,Trent Bridge,England,Australia
65072,1983-06-13,ODI,Pakistan,England,3,7,0.3,0.7,12,12,0.48,0.48,Lord's,England,England
65075,1983-06-13,ODI,Zimbabwe,West Indies,0,0,0.0,0.0,1,18,0.5,0.72,County Ground,England,West Indies
65077,1983-06-15,ODI,West Indies,India,3,2,0.6,0.4,19,9,0.76,0.36,Kennington Oval,England,West Indies
65076,1983-06-15,ODI,England,New Zealand,4,6,0.4,0.6,13,16,0.52,0.64,Edgbaston,England,New Zealand
65079,1983-06-16,ODI,Australia,Zimbabwe,0,1,0.0,1.0,10,1,0.4,0.3333333333333333,County Ground,England,Australia
65078,1983-06-16,ODI,Pakistan,Sri Lanka,4,1,0.8,0.2,12,5,0.48,0.21739130434782608,Headingley,England,Pakistan
65083,1983-06-18,ODI,India,Zimbabwe,1,0,1.0,0.0,9,1,0.36,0.25,Nevill Ground,England,India
